item_id::string,URI::string
541,http://dbpedia.org/resource/Mortal_Kombat_(1995_film)
542,http://dbpedia.org/resource/Pocahontas:_The_Legend
543,http://dbpedia.org/resource/Les_Misérables_(1995_film)
544,http://dbpedia.org/resource/Things_to_Do_in_Denver_When_You're_Dead
545,http://dbpedia.org/resource/Vampire_in_Brooklyn
546,http://dbpedia.org/resource/Broken_Arrow_(1996_film)
547,http://dbpedia.org/resource/The_Young_Poisoner's_Handbook
548,http://dbpedia.org/resource/The_NeverEnding_Story_III
549,http://dbpedia.org/resource/Rob_Roy_(1995_film)
550,http://dbpedia.org/resource/Die_Hard_with_a_Vengeance
551,http://dbpedia.org/resource/Lord_of_Illusions
552,http://dbpedia.org/resource/Species_(film)
553,http://dbpedia.org/resource/A_Walk_in_the_Clouds
554,http://dbpedia.org/resource/Waterworld
555,http://dbpedia.org/resource/White_Man's_Burden_(film)
556,http://dbpedia.org/resource/Wild_Bill_(1995_film)
557,
558,http://dbpedia.org/resource/Heavenly_Creatures
559,http://dbpedia.org/resource/Interview_with_the_Vampire_(film)
560,http://dbpedia.org/resource/A_Kid_in_King_Arthur's_Court
561,http://dbpedia.org/resource/Mary_Shelley's_Frankenstein_(film)
562,http://dbpedia.org/resource/The_Quick_and_the_Dead_(1995_film)
563,
564,http://dbpedia.org/resource/Tales_from_the_Hood
565,http://dbpedia.org/resource/Village_of_the_Damned_(1995_film)
566,http://dbpedia.org/resource/Clear_and_Present_Danger_(film)
567,http://dbpedia.org/resource/Wes_Craven's_New_Nightmare
568,http://dbpedia.org/resource/Speed_(1994_film)
569,http://dbpedia.org/resource/Wolf_(1994_film)
570,http://dbpedia.org/resource/Wyatt_Earp_(film)
571,http://dbpedia.org/resource/Another_Stakeout
572,http://dbpedia.org/resource/Blown_Away_(1994_film)
573,http://dbpedia.org/resource/Body_Snatchers_(1993_film)
574,http://dbpedia.org/resource/Boxing_Helena
575,http://dbpedia.org/resource/City_Slickers_II:_The_Legend_of_Curly's_Gold
576,http://dbpedia.org/resource/Cliffhanger_(film)
577,http://dbpedia.org/resource/Coneheads_(film)
578,http://dbpedia.org/resource/Demolition_Man_(film)
579,http://dbpedia.org/resource/Fatal_Instinct
580,http://dbpedia.org/resource/The_Englishman_who_Went_up_a_Hill_but_Came_down_a_Mountain
581,http://dbpedia.org/resource/Kalifornia
582,http://dbpedia.org/resource/The_Piano
583,http://dbpedia.org/resource/Romeo_Is_Bleeding
584,
585,http://dbpedia.org/resource/Son_in_Law
586,http://dbpedia.org/resource/Terminal_Velocity_(film)
587,http://dbpedia.org/resource/The_Hour_of_the_Pig
588,http://dbpedia.org/resource/Beauty_and_the_Beast_(1991_film)
589,http://dbpedia.org/resource/The_Wild_Bunch
590,http://dbpedia.org/resource/Hellraiser:_Bloodline
591,http://dbpedia.org/resource/Primal_Fear_(film)
592,
593,http://dbpedia.org/resource/Stalingrad_(1993_film)
594,http://dbpedia.org/resource/Heavy_(film)
595,http://dbpedia.org/resource/The_Fan_(1996_film)
596,http://dbpedia.org/resource/The_Hunchback_of_Notre_Dame_(1996_film)
597,http://dbpedia.org/resource/Eraser_(film)
598,
599,
600,
601,http://dbpedia.org/resource/For_Whom_the_Bell_Tolls_(film)
602,http://dbpedia.org/resource/An_American_in_Paris_(film)
603,http://dbpedia.org/resource/Rear_Window
604,http://dbpedia.org/resource/It_Happened_One_Night
605,http://dbpedia.org/resource/Meet_Me_in_St._Louis
606,http://dbpedia.org/resource/All_About_Eve
607,http://dbpedia.org/resource/Rebecca_(1940_film)
608,http://dbpedia.org/resource/Spellbound_(1945_film)
609,http://dbpedia.org/resource/Father_of_the_Bride_(1950_film)
610,http://dbpedia.org/resource/Gigi_(1958_film)
611,http://dbpedia.org/resource/Laura_(1944_film)
612,http://dbpedia.org/resource/Lost_Horizon_(1937_film)
613,http://dbpedia.org/resource/My_Man_Godfrey
614,http://dbpedia.org/resource/Giant_(1956_film)
615,http://dbpedia.org/resource/The_39_Steps_(1935_film)
616,http://dbpedia.org/resource/Night_of_the_Living_Dead
617,http://dbpedia.org/resource/The_Blue_Angel
618,http://dbpedia.org/resource/Picnic_(1955_film)
619,http://dbpedia.org/resource/Extreme_Measures
620,http://dbpedia.org/resource/The_Chamber_(1996_film)
621,
622,http://dbpedia.org/resource/Swiss_Family_Robinson_(1960_film)
623,http://dbpedia.org/resource/Angels_in_the_Outfield_(1994_film)
624,
625,http://dbpedia.org/resource/The_Sword_in_the_Stone_(1963_film)
626,
627,
628,http://dbpedia.org/resource/Sleepers
629,http://dbpedia.org/resource/Victor/Victoria
630,http://dbpedia.org/resource/The_Great_Race
631,http://dbpedia.org/resource/The_Crying_Game
632,http://dbpedia.org/resource/Sophie's_Choice_(film)
633,http://dbpedia.org/resource/A_Christmas_Carol_(1938_film)
634,http://dbpedia.org/resource/Microcosmos_(film)
635,http://dbpedia.org/resource/The_Fog
636,http://dbpedia.org/resource/Escape_from_New_York
637,http://dbpedia.org/resource/The_Howling_(film)
638,http://dbpedia.org/resource/The_Return_of_Martin_Guerre
639,http://dbpedia.org/resource/The_Tin_Drum_(film)
640,"http://dbpedia.org/resource/The_Cook,_the_Thief,_His_Wife_&_Her_Lover"
641,http://dbpedia.org/resource/Paths_of_Glory
642,http://dbpedia.org/resource/The_Grifters_(film)
643,http://dbpedia.org/resource/The_Innocent_(1994_film)
644,http://dbpedia.org/resource/The_Thin_Blue_Line_(1988_film)
645,http://dbpedia.org/resource/Paris_Is_Burning_(film)
646,
647,http://dbpedia.org/resource/Ran_(film)
648,http://dbpedia.org/resource/The_Quiet_Man
649,http://dbpedia.org/resource/Once_Upon_a_Time_in_America
650,http://dbpedia.org/resource/The_Seventh_Seal
651,http://dbpedia.org/resource/Glory_(1989_film)
652,http://dbpedia.org/resource/Rosencrantz_&_Guildenstern_Are_Dead_(film)
653,http://dbpedia.org/resource/Touch_of_Evil
654,http://dbpedia.org/resource/Chinatown_(1974_film)
655,http://dbpedia.org/resource/Stand_by_Me_(film)
656,http://dbpedia.org/resource/Men_Like_These
657,http://dbpedia.org/resource/The_Manchurian_Candidate_(1962_film)
658,http://dbpedia.org/resource/Pump_Up_the_Volume_(film)
659,http://dbpedia.org/resource/Arsenic_and_Old_Lace_(film)
660,http://dbpedia.org/resource/Fried_Green_Tomatoes
661,http://dbpedia.org/resource/High_Noon
662,http://dbpedia.org/resource/Somewhere_in_Time_(film)
663,http://dbpedia.org/resource/Being_There
664,
665,http://dbpedia.org/resource/Alien_3
666,http://dbpedia.org/resource/Blood_for_Dracula
667,http://dbpedia.org/resource/Audrey_Rose_(film)
668,http://dbpedia.org/resource/Blood_Beach
669,http://dbpedia.org/resource/Body_Parts_(film)
670,http://dbpedia.org/resource/Body_Snatchers_(1993_film)
671,http://dbpedia.org/resource/Bride_of_Frankenstein
672,http://dbpedia.org/resource/Candyman_(1992_film)
673,http://dbpedia.org/resource/Cape_Fear_(1962_film)
674,http://dbpedia.org/resource/Cat_People_(1982_film)
675,http://dbpedia.org/resource/Nosferatu
676,http://dbpedia.org/resource/The_Crucible_(1996_film)
677,http://dbpedia.org/resource/Fire_on_the_Mountain_(1996_film)
678,http://dbpedia.org/resource/Volcano_(1997_film)
679,
680,http://dbpedia.org/resource/Kull_the_Conqueror
681,http://dbpedia.org/resource/Wishmaster_(film)
682,http://dbpedia.org/resource/I_Know_What_You_Did_Last_Summer
683,http://dbpedia.org/resource/RocketMan
684,http://dbpedia.org/resource/In_the_Line_of_Fire
685,http://dbpedia.org/resource/Executive_Decision
686,http://dbpedia.org/resource/A_Perfect_World
687,http://dbpedia.org/resource/McHale's_Navy_(1997_film)
688,http://dbpedia.org/resource/Leave_It_to_Beaver_(film)
689,http://dbpedia.org/resource/The_Jackal_(1997_film)
690,http://dbpedia.org/resource/Seven_Years_in_Tibet_(1997_film)
691,http://dbpedia.org/resource/Dark_City_(1998_film)
692,http://dbpedia.org/resource/The_American_President
693,http://dbpedia.org/resource/Casino_(1995_film)
694,http://dbpedia.org/resource/Persuasion_(1995_film)
695,http://dbpedia.org/resource/Kicking_and_Screaming_(1995_film)
696,http://dbpedia.org/resource/City_Hall_(1996_film)
697,http://dbpedia.org/resource/The_Basketball_Diaries_(film)
698,http://dbpedia.org/resource/The_Browning_Version_(1994_film)
699,http://dbpedia.org/resource/Little_Women_(1994_film)
700,http://dbpedia.org/resource/Miami_Rhapsody
701,http://dbpedia.org/resource/The_Wonderful_Horrible_Life_of_Leni_Riefenstahl
702,http://dbpedia.org/resource/Barcelona_(film)
703,http://dbpedia.org/resource/Widows'_Peak
704,http://dbpedia.org/resource/The_House_of_the_Spirits_(film)
705,http://dbpedia.org/resource/Singin'_in_the_Rain
706,http://dbpedia.org/resource/Bad_Moon
707,http://dbpedia.org/resource/Enchanted_April_(1991_film)
708,
709,http://dbpedia.org/resource/Strictly_Ballroom
710,http://dbpedia.org/resource/Better_Off_Dead_(film)
711,
712,http://dbpedia.org/resource/Tin_Men
713,http://dbpedia.org/resource/Othello_(1995_film)
714,http://dbpedia.org/resource/Carrington_(film)
715,http://dbpedia.org/resource/To_Die_For
716,http://dbpedia.org/resource/Home_for_the_Holidays_(1995_film)
717,http://dbpedia.org/resource/The_Juror
718,http://dbpedia.org/resource/In_the_Bleak_Midwinter_(film)
719,
720,http://dbpedia.org/resource/First_Knight
721,http://dbpedia.org/resource/Mallrats
722,http://dbpedia.org/resource/Nine_Months
723,http://dbpedia.org/resource/Boys_on_the_Side
724,http://dbpedia.org/resource/Circle_of_Friends_(1995_film)
725,http://dbpedia.org/resource/Exit_to_Eden_(film)
726,http://dbpedia.org/resource/Fluke_(film)
727,http://dbpedia.org/resource/Immortal_Beloved_(1994_film)
728,
729,http://dbpedia.org/resource/Nell_(film)
730,http://dbpedia.org/resource/La_Reine_Margot_(1994_film)
731,"http://dbpedia.org/resource/Corrina,_Corrina_(film)"
732,http://dbpedia.org/resource/Dave_(film)
733,
734,http://dbpedia.org/resource/Made_in_America_(1993_film)
735,http://dbpedia.org/resource/Philadelphia_(film)
736,http://dbpedia.org/resource/Shadowlands_(1993_film)
737,http://dbpedia.org/resource/Sirens_(1994_film)
738,http://dbpedia.org/resource/Threesome_(1994_film)
739,http://dbpedia.org/resource/Pretty_Woman
740,http://dbpedia.org/resource/Jane_Eyre_(1996_film)
741,http://dbpedia.org/resource/The_Last_Supper_(1995_film)
742,http://dbpedia.org/resource/Ransom_(1996_film)
743,http://dbpedia.org/resource/The_Crow:_City_of_Angels
744,http://dbpedia.org/resource/Michael_Collins_(film)
745,http://dbpedia.org/resource/The_Ruling_Class_(film)
746,http://dbpedia.org/resource/Real_Genius
747,http://dbpedia.org/resource/Benny_&_Joon
748,http://dbpedia.org/resource/The_Saint_(1997_film)
749,http://dbpedia.org/resource/The_Matchmaker_(1997_film)
750,http://dbpedia.org/resource/Amistad_(film)
751,http://dbpedia.org/resource/Tomorrow_Never_Dies
752,http://dbpedia.org/resource/The_Replacement_Killers
753,http://dbpedia.org/resource/Burnt_by_the_Sun
754,http://dbpedia.org/resource/Red_Corner
755,http://dbpedia.org/resource/Jumanji
756,http://dbpedia.org/resource/Father_of_the_Bride_Part_II
757,http://dbpedia.org/resource/Across_the_Sea_of_Time
758,http://dbpedia.org/resource/Lawnmower_Man_2:_Beyond_Cyberspace
759,http://dbpedia.org/resource/Fair_Game_(1995_film)
760,http://dbpedia.org/resource/Screamers_(1995_film)
761,http://dbpedia.org/resource/Nick_of_Time_(film)
762,http://dbpedia.org/resource/Beautiful_Girls_(film)
763,http://dbpedia.org/resource/Happy_Gilmore
764,http://dbpedia.org/resource/If_Lucy_Fell
765,http://dbpedia.org/resource/Boomerang_(1992_film)
766,http://dbpedia.org/resource/Man_of_the_Year_(1995_film)
767,http://dbpedia.org/resource/The_Addiction
768,http://dbpedia.org/resource/Casper_(film)
769,http://dbpedia.org/resource/Congo_(film)
770,http://dbpedia.org/resource/Devil_in_a_Blue_Dress_(film)
771,http://dbpedia.org/resource/Johnny_Mnemonic_(film)
772,http://dbpedia.org/resource/Kids_(film)
773,
774,http://dbpedia.org/resource/The_Prophecy
775,http://dbpedia.org/resource/Something_to_Talk_About_(film)
776,http://dbpedia.org/resource/Three_Wishes_(film)
777,http://dbpedia.org/resource/Castle_Freak
778,http://dbpedia.org/resource/Don_Juan_DeMarco
779,http://dbpedia.org/resource/Drop_Zone_(film)
780,http://dbpedia.org/resource/Dumb_and_Dumber
781,http://dbpedia.org/resource/French_Kiss_(1995_film)
782,http://dbpedia.org/resource/Little_Odessa_(film)
783,http://dbpedia.org/resource/Milk_Money_(film)
784,
785,http://dbpedia.org/resource/Only_You_(1994_film)
786,http://dbpedia.org/resource/The_Perez_Family
787,http://dbpedia.org/resource/Roommates_(1995_film)
788,http://dbpedia.org/resource/Relative_Fear
789,
790,http://dbpedia.org/resource/Tommy_Boy
791,http://dbpedia.org/resource/The_Baby-Sitters_Club_(film)
792,http://dbpedia.org/resource/Bullets_Over_Broadway
793,http://dbpedia.org/resource/Crooklyn
794,http://dbpedia.org/resource/It_Could_Happen_to_You_(1994_film)
795,http://dbpedia.org/resource/Richie_Rich_(film)
796,http://dbpedia.org/resource/Speechless_(1994_film)
797,http://dbpedia.org/resource/Timecop
798,http://dbpedia.org/resource/Bad_Company_(1995_film)
799,http://dbpedia.org/resource/Boys_Life_(film)
800,http://dbpedia.org/resource/In_the_Mouth_of_Madness
801,http://dbpedia.org/resource/The_Air_Up_There
802,http://dbpedia.org/resource/Hard_Target
803,http://dbpedia.org/resource/Heaven_&_Earth_(1993_film)
804,http://dbpedia.org/resource/Jimmy_Hollywood
805,http://dbpedia.org/resource/Manhattan_Murder_Mystery
806,http://dbpedia.org/resource/Menace_II_Society
807,http://dbpedia.org/resource/Poetic_Justice_(film)
808,http://dbpedia.org/resource/The_Program_(1993_film)
809,
810,http://dbpedia.org/resource/The_Shadow_(1994_film)
811,http://dbpedia.org/resource/Thirty_Two_Short_Films_About_Glenn_Gould
812,http://dbpedia.org/resource/Andre_(film)
813,http://dbpedia.org/resource/The_Celluloid_Closet
814,http://dbpedia.org/resource/A_Great_Day_in_Harlem_(film)
815,http://dbpedia.org/resource/One_Fine_Day_(film)
816,http://dbpedia.org/resource/Candyman:_Farewell_to_the_Flesh
817,http://dbpedia.org/resource/Frisk_(film)
818,http://dbpedia.org/resource/Girl_6
819,http://dbpedia.org/resource/Eddie_(film)
820,http://dbpedia.org/resource/Space_Jam
821,http://dbpedia.org/resource/Mrs._Winterbourne
822,http://dbpedia.org/resource/Faces_(1968_film)
823,http://dbpedia.org/resource/Mulholland_Falls
824,http://dbpedia.org/resource/The_Great_White_Hype
825,http://dbpedia.org/resource/The_Arrival_(1996_film)
826,http://dbpedia.org/resource/The_Phantom_(1996_film)
827,http://dbpedia.org/resource/Daylight_(1996_film)
828,http://dbpedia.org/resource/Alaska_(1996_film)
829,http://dbpedia.org/resource/Fled
830,
831,http://dbpedia.org/resource/Escape_from_L.A.
832,http://dbpedia.org/resource/Bogus_(film)
833,http://dbpedia.org/resource/Bulletproof_(1996_film)
834,http://dbpedia.org/resource/Halloween:_The_Curse_of_Michael_Myers
835,http://dbpedia.org/resource/The_Gay_Divorcee
836,http://dbpedia.org/resource/Ninotchka
837,http://dbpedia.org/resource/Meet_John_Doe
838,
839,
840,http://dbpedia.org/resource/Last_Man_Standing_(1996_film)
841,http://dbpedia.org/resource/The_Glimmer_Man
842,http://dbpedia.org/resource/Pollyanna_(1960_film)
843,http://dbpedia.org/resource/The_Shaggy_Dog_(1959_film)
844,http://dbpedia.org/resource/Freeway_(1996_film)
845,http://dbpedia.org/resource/That_Thing_You_Do!
846,http://dbpedia.org/resource/To_Gillian_on_Her_37th_Birthday
847,http://dbpedia.org/resource/Looking_for_Richard
848,
849,http://dbpedia.org/resource/Days_of_Thunder
850,http://dbpedia.org/resource/A_Perfect_Candidate
851,
852,
853,http://dbpedia.org/resource/Braindead_(film)
854,http://dbpedia.org/resource/Bad_Taste
855,http://dbpedia.org/resource/Diva_(1981_film)
856,http://dbpedia.org/resource/Night_on_Earth
857,
858,http://dbpedia.org/resource/Amityville_Dollhouse
859,http://dbpedia.org/resource/April_Fool's_Day_(1986_film)
860,http://dbpedia.org/resource/The_Believers
861,
862,http://dbpedia.org/resource/Jingle_All_the_Way
863,http://dbpedia.org/resource/The_Garden_of_the_Finzi-Continis_(film)
864,http://dbpedia.org/resource/My_Fellow_Americans
865,http://dbpedia.org/resource/The_Ice_Storm_(film)
866,http://dbpedia.org/resource/Michael_(1996_film)
867,http://dbpedia.org/resource/The_Whole_Wide_World
868,
869,http://dbpedia.org/resource/Fools_Rush_In_(1997_film)
870,http://dbpedia.org/resource/Touch_(1997_film)
871,http://dbpedia.org/resource/Vegas_Vacation
872,http://dbpedia.org/resource/Love_Jones_(film)
873,http://dbpedia.org/resource/Picture_Perfect_(1997_film)
874,http://dbpedia.org/resource/Career_Girls
875,http://dbpedia.org/resource/She's_So_Lovely
876,
877,http://dbpedia.org/resource/Excess_Baggage_(1997_film)
878,
879,http://dbpedia.org/resource/The_Peacemaker_(1997_film)
880,http://dbpedia.org/resource/Soul_Food_(film)
881,
882,http://dbpedia.org/resource/Washington_Square_(film)
883,http://dbpedia.org/resource/Telling_Lies_in_America
884,http://dbpedia.org/resource/Year_of_the_Horse
885,http://dbpedia.org/resource/Phantoms_(film)
886,http://dbpedia.org/resource/A_Life_Less_Ordinary
887,http://dbpedia.org/resource/Eve's_Bayou
888,http://dbpedia.org/resource/One_Night_Stand_(1997_film)
889,http://dbpedia.org/resource/The_Tango_Lesson
890,http://dbpedia.org/resource/Mortal_Kombat:_Annihilation
891,http://dbpedia.org/resource/Bent_(1997_film)
892,http://dbpedia.org/resource/Flubber_(film)
893,http://dbpedia.org/resource/For_Richer_or_Poorer
894,http://dbpedia.org/resource/Home_Alone_3
895,http://dbpedia.org/resource/Scream_2
896,http://dbpedia.org/resource/The_Sweet_Hereafter_(film)
897,
898,
899,http://dbpedia.org/resource/The_Winter_Guest
900,http://dbpedia.org/resource/Kundun
901,http://dbpedia.org/resource/Mr._Magoo_(film)
902,http://dbpedia.org/resource/The_Big_Lebowski
903,http://dbpedia.org/resource/Afterglow_(1997_film)
904,http://dbpedia.org/resource/Ma_vie_en_rose
905,http://dbpedia.org/resource/Great_Expectations_(1998_film)
906,
907,
908,http://dbpedia.org/resource/Half_Baked
909,http://dbpedia.org/resource/Dangerous_Beauty
910,http://dbpedia.org/resource/Nil_by_Mouth_(film)
911,http://dbpedia.org/resource/Twilight_(1998_film)
912,
913,http://dbpedia.org/resource/Love_and_Death_on_Long_Island
914,
915,http://dbpedia.org/resource/Primary_Colors_(film)
916,http://dbpedia.org/resource/Lost_in_Space_(film)
917,http://dbpedia.org/resource/Mercury_Rising
918,
919,http://dbpedia.org/resource/The_City_of_Lost_Children
920,http://dbpedia.org/resource/Two_Bits
921,http://dbpedia.org/resource/Farewell_My_Concubine_(film)
922,http://dbpedia.org/resource/Dead_Man
923,http://dbpedia.org/resource/Raise_the_Red_Lantern
924,
925,http://dbpedia.org/resource/Unforgettable_(1996_film)
926,http://dbpedia.org/resource/Down_Periscope
927,http://dbpedia.org/resource/The_Flower_of_My_Secret
928,http://dbpedia.org/resource/The_Craft_(film)
929,http://dbpedia.org/resource/Harriet_the_Spy_(film)
930,http://dbpedia.org/resource/Chain_Reaction_(1996_film)
931,http://dbpedia.org/resource/The_Island_of_Dr._Moreau_(1996_film)
932,http://dbpedia.org/resource/First_Kid
933,http://dbpedia.org/resource/The_Funeral_(1996_film)
934,http://dbpedia.org/resource/The_Preacher's_Wife
935,http://dbpedia.org/resource/Paradise_Road_(1997_film)
936,http://dbpedia.org/resource/Brassed_Off
937,http://dbpedia.org/resource/A_Thousand_Acres_(film)
938,http://dbpedia.org/resource/A_Smile_Like_Yours
939,http://dbpedia.org/resource/Murder_in_the_First_(film)
940,http://dbpedia.org/resource/Airheads
941,http://dbpedia.org/resource/With_Honors_(film)
942,http://dbpedia.org/resource/What's_Love_Got_to_Do_with_It_(1993_film)
943,
944,http://dbpedia.org/resource/Renaissance_Man_(film)
945,http://dbpedia.org/resource/Charade_(1963_film)
946,http://dbpedia.org/resource/The_Fox_and_the_Hound
947,http://dbpedia.org/resource/The_Big_Blue
948,http://dbpedia.org/resource/Booty_Call
949,http://dbpedia.org/resource/How_to_Make_an_American_Quilt
950,http://dbpedia.org/resource/Georgia_(1995_film)
951,http://dbpedia.org/resource/The_Indian_in_the_Cupboard_(film)
952,http://dbpedia.org/resource/Blue_in_the_Face
953,http://dbpedia.org/resource/Unstrung_Heroes
954,http://dbpedia.org/resource/Unzipped_(film)
955,http://dbpedia.org/resource/Before_Sunrise
956,http://dbpedia.org/resource/Nobody's_Fool_(1994_film)
957,http://dbpedia.org/resource/Pushing_Hands_(film)
958,http://dbpedia.org/resource/To_Live_(1994_film)
959,http://dbpedia.org/resource/Dazed_and_Confused_(film)
960,http://dbpedia.org/resource/Naked_(1993_film)
961,
962,http://dbpedia.org/resource/Ruby_in_Paradise
963,
964,http://dbpedia.org/resource/A_Month_by_the_Lake
965,http://dbpedia.org/resource/Funny_Face
966,http://dbpedia.org/resource/An_Affair_to_Remember
967,http://dbpedia.org/resource/Little_Lord_Fauntleroy_(1936_film)
968,http://dbpedia.org/resource/The_Inspector_General_(1949_film)
969,
970,http://dbpedia.org/resource/Hear_My_Song
971,http://dbpedia.org/resource/Mediterraneo
972,http://dbpedia.org/resource/Passion_Fish
973,
974,http://dbpedia.org/resource/Eye_for_an_Eye_(1996_film)
975,http://dbpedia.org/resource/Fear_(1996_film)
976,http://dbpedia.org/resource/Solo_(1996_film)
977,http://dbpedia.org/resource/The_Substitute
978,http://dbpedia.org/resource/Heaven's_Prisoners
979,http://dbpedia.org/resource/The_Trigger_Effect
980,http://dbpedia.org/resource/Mother_Night_(film)
981,http://dbpedia.org/resource/Dangerous_Ground_(1997_film)
982,http://dbpedia.org/resource/Maximum_Risk
983,http://dbpedia.org/resource/The_Rich_Man's_Wife
984,http://dbpedia.org/resource/Shadow_Conspiracy
985,
986,http://dbpedia.org/resource/Turbulence_(1997_film)
987,
988,http://dbpedia.org/resource/The_Beautician_and_the_Beast
989,http://dbpedia.org/resource/Cats_Don't_Dance
990,http://dbpedia.org/resource/Anna_Karenina_(1997_film)
991,http://dbpedia.org/resource/Keys_to_Tulsa
992,http://dbpedia.org/resource/Head_Above_Water_(film)
993,http://dbpedia.org/resource/Hercules_(1997_film)
994,http://dbpedia.org/resource/The_Last_Time_I_Committed_Suicide
995,
996,http://dbpedia.org/resource/The_Big_Green
997,http://dbpedia.org/resource/Stuart_Saves_His_Family
998,http://dbpedia.org/resource/Cabin_Boy
999,http://dbpedia.org/resource/Clean_Slate_(1994_film)
1000,http://dbpedia.org/resource/Lightning_Jack
1001,http://dbpedia.org/resource/The_Stupids_(film)
1002,http://dbpedia.org/resource/The_Pest_(1997_film)
1003,
1004,http://dbpedia.org/resource/Geronimo:_An_American_Legend
1005,http://dbpedia.org/resource/The_Double_Life_of_Veronique
1006,http://dbpedia.org/resource/Until_the_End_of_the_World
1007,http://dbpedia.org/resource/Waiting_for_Guffman
1008,http://dbpedia.org/resource/I_Shot_Andy_Warhol
1009,http://dbpedia.org/resource/Stealing_Beauty
1010,http://dbpedia.org/resource/Basquiat_(film)
1011,http://dbpedia.org/resource/2_Days_in_the_Valley
1012,http://dbpedia.org/resource/Private_Parts_(1997_film)
1013,http://dbpedia.org/resource/Anaconda_(film)
1014,http://dbpedia.org/resource/Romy_and_Michele's_High_School_Reunion
1015,
1016,http://dbpedia.org/resource/Con_Air
1017,http://dbpedia.org/resource/Trees_Lounge
1018,http://dbpedia.org/resource/Tie_Me_Up!_Tie_Me_Down!
1019,http://dbpedia.org/resource/The_Killer_(1989_film)
1020,http://dbpedia.org/resource/Gaslight_(1944_film)
1021,http://dbpedia.org/resource/8½
1022,
1023,http://dbpedia.org/resource/Fathers'_Day_(1997_film)
1024,http://dbpedia.org/resource/Mrs_Dalloway_(film)
1025,http://dbpedia.org/resource/Fire_Down_Below_(1997_film)
1026,
1027,http://dbpedia.org/resource/The_Shooter_(1995_film)
1028,http://dbpedia.org/resource/Grumpier_Old_Men
1029,http://dbpedia.org/resource/Jury_Duty_(film)
1030,http://dbpedia.org/resource/The_Beverly_Hillbillies_(film)
1031,http://dbpedia.org/resource/Lassie_(1994_film)
1032,http://dbpedia.org/resource/Little_Big_League
1033,http://dbpedia.org/resource/Homeward_Bound_II:_Lost_in_San_Francisco
1034,http://dbpedia.org/resource/The_Quest_(1996_film)
1035,http://dbpedia.org/resource/Cool_Runnings
1036,http://dbpedia.org/resource/Drop_Dead_Fred
1037,http://dbpedia.org/resource/Grease_2
1038,http://dbpedia.org/resource/Switchback_(film)
1039,http://dbpedia.org/resource/Hamlet_(1996_film)
1040,http://dbpedia.org/resource/Two_If_by_Sea
1041,http://dbpedia.org/resource/Forget_Paris
1042,http://dbpedia.org/resource/Just_Cause_(film)
1043,http://dbpedia.org/resource/Rent-a-Kid
1044,http://dbpedia.org/resource/The_Paper_(film)
1045,http://dbpedia.org/resource/Fearless_(1993_film)
1046,http://dbpedia.org/resource/Malice_(1993_film)
1047,http://dbpedia.org/resource/Multiplicity_(film)
1048,http://dbpedia.org/resource/She's_the_One_(1996_film)
1049,http://dbpedia.org/resource/House_Arrest_(1996_film)
1050,http://dbpedia.org/resource/The_Ghost_and_Mrs._Muir
1051,http://dbpedia.org/resource/The_Associate_(1996_film)
1052,http://dbpedia.org/resource/Dracula:_Dead_and_Loving_It
1053,http://dbpedia.org/resource/Now_and_Then_(film)
1054,http://dbpedia.org/resource/Mr._Wrong
1055,http://dbpedia.org/resource/A_Simple_Twist_of_Fate
1056,
1057,http://dbpedia.org/resource/The_Pallbearer
1058,http://dbpedia.org/resource/The_War_(film)
1059,http://dbpedia.org/resource/Don't_Be_a_Menace_to_South_Central_While_Drinking_Your_Juice_in_the_Hood
1060,http://dbpedia.org/resource/The_Adventures_of_Pinocchio_(1996_film)
1061,http://dbpedia.org/resource/The_Evening_Star
1062,http://dbpedia.org/resource/Four_Days_in_September
1063,http://dbpedia.org/resource/A_Little_Princess_(1995_film)
1064,http://dbpedia.org/resource/Crossfire_(film)
1065,
1066,http://dbpedia.org/resource/Balto_(film)
1067,http://dbpedia.org/resource/Bottle_Rocket
1068,http://dbpedia.org/resource/The_Star_Maker_(1995_film)
1069,http://dbpedia.org/resource/Amateur_(1994_film)
1070,http://dbpedia.org/resource/Living_in_Oblivion
1071,http://dbpedia.org/resource/Party_Girl_(1995_film)
1072,http://dbpedia.org/resource/A_Pyromaniac's_Love_Story
1073,http://dbpedia.org/resource/Shallow_Grave_(1994_film)
1074,http://dbpedia.org/resource/Reality_Bites
1075,http://dbpedia.org/resource/A_Man_of_No_Importance_(film)
1076,http://dbpedia.org/resource/The_Pagemaster
1077,http://dbpedia.org/resource/Love_and_a_.45
1078,http://dbpedia.org/resource/Oliver_&_Company
1079,http://dbpedia.org/resource/Joe's_Apartment
1080,
1081,http://dbpedia.org/resource/Curdled_(film)
1082,http://dbpedia.org/resource/Female_Perversions
1083,http://dbpedia.org/resource/Albino_Alligator
1084,http://dbpedia.org/resource/Anne_Frank_Remembered
1085,http://dbpedia.org/resource/Carried_Away_(1996_film)
1086,
1087,
1088,http://dbpedia.org/resource/Double_Team_(film)
1089,http://dbpedia.org/resource/Speed_2:_Cruise_Control
1090,http://dbpedia.org/resource/Sliver_(film)
1091,http://dbpedia.org/resource/Pete's_Dragon_(1977_film)
1092,http://dbpedia.org/resource/Dear_God_(film)
1093,http://dbpedia.org/resource/Live_Nude_Girls
1094,http://dbpedia.org/resource/A_Thin_Line_Between_Love_and_Hate
