item_id::string,URI::string
571,
572,http://dbpedia.org/resource/Foreign_Student
573,
574,http://dbpedia.org/resource/Spanking_the_Monkey
575,http://dbpedia.org/resource/The_Little_Rascals_(film)
576,
577,http://dbpedia.org/resource/Andre_(film)
578,http://dbpedia.org/resource/The_Hour_of_the_Pig
579,http://dbpedia.org/resource/The_Escort_(1993_film)
580,http://dbpedia.org/resource/Princess_Caraboo_(film)
581,http://dbpedia.org/resource/The_Celluloid_Closet
582,
583,
584,http://dbpedia.org/resource/I_Don't_Want_to_Talk_About_It_(film)
585,http://dbpedia.org/resource/The_Brady_Bunch_Movie
586,http://dbpedia.org/resource/Home_Alone
587,http://dbpedia.org/resource/Ghost_Dad
588,http://dbpedia.org/resource/Aladdin_(1992_Disney_film)
589,http://dbpedia.org/resource/Terminator_2:_Judgment_Day
590,http://dbpedia.org/resource/Dances_with_Wolves
591,
592,http://dbpedia.org/resource/Batman_(1989_film)
593,http://dbpedia.org/resource/The_Silence_of_the_Lambs_(film)
594,http://dbpedia.org/resource/Snow_White_and_the_Seven_Dwarfs_(1937_film)
595,
596,
597,
598,
599,http://dbpedia.org/resource/The_Wild_Bunch
600,http://dbpedia.org/resource/Love_and_a_.45
601,http://dbpedia.org/resource/The_Wooden_Man's_Bride
602,http://dbpedia.org/resource/A_Great_Day_in_Harlem_(film)
603,
604,
605,http://dbpedia.org/resource/One_Fine_Day_(film)
606,http://dbpedia.org/resource/Candyman:_Farewell_to_the_Flesh
607,http://dbpedia.org/resource/Century_(film)
608,http://dbpedia.org/resource/Fargo_(film)
609,http://dbpedia.org/resource/Homeward_Bound_II:_Lost_in_San_Francisco
610,http://dbpedia.org/resource/Heavy_Metal_(film)
611,http://dbpedia.org/resource/Hellraiser:_Bloodline
612,http://dbpedia.org/resource/The_Pallbearer
613,http://dbpedia.org/resource/Jane_Eyre_(1996_film)
614,
615,
616,
617,http://dbpedia.org/resource/The_Flower_of_My_Secret
618,
619,http://dbpedia.org/resource/Ed_(film)
620,http://dbpedia.org/resource/Scream_of_Stone
621,http://dbpedia.org/resource/My_Favorite_Season
623,
624,http://dbpedia.org/resource/Condition_Red_(film)
625,
626,http://dbpedia.org/resource/A_Thin_Line_Between_Love_and_Hate
627,http://dbpedia.org/resource/The_Last_Supper_(1995_film)
628,http://dbpedia.org/resource/Primal_Fear_(film)
629,http://dbpedia.org/resource/Rude_(film)
630,http://dbpedia.org/resource/Carried_Away_(1996_film)
631,http://dbpedia.org/resource/All_Dogs_Go_to_Heaven_2
632,http://dbpedia.org/resource/Land_and_Freedom
633,
634,
635,http://dbpedia.org/resource/A_Family_Thing
636,http://dbpedia.org/resource/Frisk_(film)
637,http://dbpedia.org/resource/Sgt._Bilko
638,http://dbpedia.org/resource/Jack_and_Sarah
639,http://dbpedia.org/resource/Girl_6
640,http://dbpedia.org/resource/Diabolique_(1996_film)
641,
642,
643,
644,
645,http://dbpedia.org/resource/Nelly_and_Mr._Arnaud
647,http://dbpedia.org/resource/Courage_Under_Fire
648,http://dbpedia.org/resource/Mission:_Impossible_(film)
649,
650,http://dbpedia.org/resource/Moll_Flanders_(1996_film)
651,
652,
653,http://dbpedia.org/resource/Dragonheart
654,
655,
656,http://dbpedia.org/resource/Eddie_(film)
657,
658,http://dbpedia.org/resource/Billy's_Holiday
659,http://dbpedia.org/resource/Purple_Noon
660,http://dbpedia.org/resource/August_(1996_film)
661,http://dbpedia.org/resource/James_and_the_Giant_Peach_(film)
662,http://dbpedia.org/resource/Fear_(1996_film)
663,http://dbpedia.org/resource/Kids_in_the_Hall:_Brain_Candy
664,http://dbpedia.org/resource/Faithful_(1996_film)
665,http://dbpedia.org/resource/Underground_(1995_film)
666,
667,
668,http://dbpedia.org/resource/Pather_Panchali
669,http://dbpedia.org/resource/Aparajito
670,http://dbpedia.org/resource/The_World_of_Apu
671,http://dbpedia.org/resource/Mystery_Science_Theater_3000:_The_Movie
672,
673,http://dbpedia.org/resource/Space_Jam
674,http://dbpedia.org/resource/Barbarella_(film)
675,
676,http://dbpedia.org/resource/They_Bite
678,
679,http://dbpedia.org/resource/The_Run_of_the_Country
680,http://dbpedia.org/resource/Alphaville_(film)
681,
682,
683,http://dbpedia.org/resource/The_Eye_of_Vichy
684,http://dbpedia.org/resource/Windows_(film)
685,
687,http://dbpedia.org/resource/Country_Life_(film)
688,http://dbpedia.org/resource/Operation_Dumbo_Drop
690,
691,http://dbpedia.org/resource/Mrs._Winterbourne
692,http://dbpedia.org/resource/Solo_(1996_film)
693,
694,http://dbpedia.org/resource/The_Substitute
695,
696,http://dbpedia.org/resource/Butterfly_Kiss
697,http://dbpedia.org/resource/Feeling_Minnesota
698,http://dbpedia.org/resource/Delta_of_Venus_(film)
699,
700,http://dbpedia.org/resource/Angus_(film)
701,
702,http://dbpedia.org/resource/Faces_(film)
703,http://dbpedia.org/resource/Boys_Be_Ambitious
704,http://dbpedia.org/resource/The_Conquest_(1996_film)
705,http://dbpedia.org/resource/Cosi_(film)
706,http://dbpedia.org/resource/Sunset_Park_(film)
707,http://dbpedia.org/resource/Mulholland_Falls
708,http://dbpedia.org/resource/The_Truth_About_Cats_&_Dogs
709,
710,http://dbpedia.org/resource/Celtic_Pride
711,http://dbpedia.org/resource/Flipper_(1996_film)
712,http://dbpedia.org/resource/Captives
713,
714,http://dbpedia.org/resource/Dead_Man_Walking_(film)
715,http://dbpedia.org/resource/The_Horseman_on_the_Roof
716,http://dbpedia.org/resource/Switchblade_Sisters
717,http://dbpedia.org/resource/Boca_a_boca
718,http://dbpedia.org/resource/Les_Visiteurs
719,http://dbpedia.org/resource/Multiplicity_(film)
720,http://dbpedia.org/resource/Wallace_&_Gromit:_The_Best_of_Aardman_Animation
721,
722,
723,
724,http://dbpedia.org/resource/The_Craft_(film)
725,http://dbpedia.org/resource/The_Great_White_Hype
726,http://dbpedia.org/resource/Last_Dance_(1996_film)
727,
728,http://dbpedia.org/resource/Cold_Comfort_Farm_(film)
729,
730,
731,http://dbpedia.org/resource/Heaven's_Prisoners
732,http://dbpedia.org/resource/Original_Gangstas
733,http://dbpedia.org/resource/The_Rock_(film)
734,http://dbpedia.org/resource/Getting_Away_with_Murder_(film)
735,http://dbpedia.org/resource/Cemetery_Man
736,http://dbpedia.org/resource/Twister_(1996_film)
737,http://dbpedia.org/resource/Barb_Wire_(film)
738,http://dbpedia.org/resource/Le_Garçu
739,
741,http://dbpedia.org/resource/Ghost_in_the_Shell_(1995_film)
742,http://dbpedia.org/resource/Thinner_(film)
743,http://dbpedia.org/resource/Spy_Hard
744,
745,
746,http://dbpedia.org/resource/Force_of_Evil
747,http://dbpedia.org/resource/The_Stupids_(film)
748,http://dbpedia.org/resource/The_Arrival_(1996_film)
749,http://dbpedia.org/resource/The_Man_from_Down_Under
750,
751,http://dbpedia.org/resource/Careful_(film)
752,http://dbpedia.org/resource/Vermont_Is_for_Lovers
753,http://dbpedia.org/resource/A_Month_by_the_Lake
754,http://dbpedia.org/resource/Gold_Diggers:_The_Secret_of_Bear_Mountain
755,http://dbpedia.org/resource/Kim_(1950_film)
756,
757,http://dbpedia.org/resource/Ashes_of_Time
758,
759,http://dbpedia.org/resource/Maya_Lin:_A_Strong_Clear_Vision
760,http://dbpedia.org/resource/Stalingrad_(1993_film)
761,http://dbpedia.org/resource/The_Phantom_(1996_film)
762,http://dbpedia.org/resource/Striptease_(film)
763,http://dbpedia.org/resource/The_Last_of_the_High_Kings
764,http://dbpedia.org/resource/Heavy_(film)
765,http://dbpedia.org/resource/Jack_(1996_film)
766,
767,http://dbpedia.org/resource/The_Grass_Harp_(film)
768,
769,
770,
771,http://dbpedia.org/resource/La_Vie_est_Belle_(1987_film)
772,
773,http://dbpedia.org/resource/Touki_Bouki
774,
775,http://dbpedia.org/resource/Spirits_of_the_Dead
776,
777,http://dbpedia.org/resource/Pharaoh's_Army
778,http://dbpedia.org/resource/Trainspotting_(film)
779,http://dbpedia.org/resource/'Til_There_Was_You
780,http://dbpedia.org/resource/Independence_Day_(1996_film)
781,http://dbpedia.org/resource/Stealing_Beauty
782,http://dbpedia.org/resource/The_Fan_(1996_film)
783,
784,
785,http://dbpedia.org/resource/Kingpin_(1996_film)
786,http://dbpedia.org/resource/Eraser_(film)
787,http://dbpedia.org/resource/The_Gate_of_Heavenly_Peace
788,http://dbpedia.org/resource/The_Nutty_Professor_(1996_film)
789,
790,http://dbpedia.org/resource/An_Unforgettable_Summer
791,
792,http://dbpedia.org/resource/A_Hungarian_Fairy_Tale
793,
794,
795,http://dbpedia.org/resource/Somebody_to_Love_(film)
796,
797,http://dbpedia.org/resource/The_Old_Lady_Who_Walked_in_the_Sea
798,http://dbpedia.org/resource/Daylight_(1996_film)
799,http://dbpedia.org/resource/The_Frighteners
800,http://dbpedia.org/resource/Lone_Star_(1996_film)
801,http://dbpedia.org/resource/Harriet_the_Spy_(film)
802,http://dbpedia.org/resource/Phenomenon_(film)
803,http://dbpedia.org/resource/Walking_and_Talking
804,http://dbpedia.org/resource/She's_the_One_(1996_film)
805,http://dbpedia.org/resource/A_Time_to_Kill_(1996_film)
806,http://dbpedia.org/resource/American_Buffalo_(film)
807,
808,http://dbpedia.org/resource/Alaska_(1996_film)
809,http://dbpedia.org/resource/Fled
810,http://dbpedia.org/resource/Kazaam
811,http://dbpedia.org/resource/Der_bewegte_Mann
812,
813,http://dbpedia.org/resource/Larger_than_Life_(film)
814,http://dbpedia.org/resource/A_Boy_Called_Hate
815,
816,http://dbpedia.org/resource/Two_Deaths
818,
819,http://dbpedia.org/resource/Stefano_Quantestorie
820,http://dbpedia.org/resource/Death_in_the_Garden
821,
822,http://dbpedia.org/resource/Hedd_Wyn_(film)
823,http://dbpedia.org/resource/La_Collectionneuse
824,
825,
826,
827,http://dbpedia.org/resource/The_Convent_(film)
828,http://dbpedia.org/resource/The_Adventures_of_Pinocchio_(1996_film)
829,http://dbpedia.org/resource/Joe's_Apartment
830,http://dbpedia.org/resource/The_First_Wives_Club
831,http://dbpedia.org/resource/Stonewall_(1995_film)
832,http://dbpedia.org/resource/Ransom_(1996_film)
833,http://dbpedia.org/resource/High_School_High
834,http://dbpedia.org/resource/Phat_Beach
835,http://dbpedia.org/resource/Foxfire_(1996_film)
836,http://dbpedia.org/resource/Chain_Reaction_(film)
837,http://dbpedia.org/resource/Matilda_(1996_film)
838,http://dbpedia.org/resource/Emma_(1996_theatrical_film)
839,http://dbpedia.org/resource/The_Crow:_City_of_Angels
840,http://dbpedia.org/resource/House_Arrest_(film)
841,
842,http://dbpedia.org/resource/Bordello_of_Blood
843,
844,
845,http://dbpedia.org/resource/The_Day_the_Sun_Turned_Cold
846,http://dbpedia.org/resource/Flirt_(1995_film)
847,
848,
849,http://dbpedia.org/resource/Escape_from_L.A.
850,http://dbpedia.org/resource/Cyclo_(film)
851,http://dbpedia.org/resource/Basquiat_(film)
852,http://dbpedia.org/resource/Tin_Cup
853,
854,http://dbpedia.org/resource/The_Ballad_of_Narayama_(1958_film)
855,http://dbpedia.org/resource/Every_Other_Weekend_(film)
856,http://dbpedia.org/resource/Mille_bolle_blu
857,
858,http://dbpedia.org/resource/The_Godfather
859,
860,
861,http://dbpedia.org/resource/Police_Story_3:_Super_Cop
862,http://dbpedia.org/resource/Manny_&_Lo
863,
864,http://dbpedia.org/resource/The_Wife_(film)
865,
866,
867,http://dbpedia.org/resource/Carpool_(1996_film)
868,
869,http://dbpedia.org/resource/Kansas_City_(film)
870,http://dbpedia.org/resource/Gone_Fishin'_(film)
871,
872,http://dbpedia.org/resource/Vive_L'Amour
873,http://dbpedia.org/resource/Shadow_of_Angels
874,http://dbpedia.org/resource/Killer:_A_Journal_of_Murder_(film)
875,
876,
877,http://dbpedia.org/resource/Girls_Town_(1996_film)
878,http://dbpedia.org/resource/Bye-Bye_(film)
879,http://dbpedia.org/resource/The_Relic_(film)
880,http://dbpedia.org/resource/The_Island_of_Dr._Moreau_(1996_film)
881,http://dbpedia.org/resource/First_Kid
882,http://dbpedia.org/resource/The_Trigger_Effect
884,http://dbpedia.org/resource/Sweet_Nothing_(film)
885,http://dbpedia.org/resource/Bogus_(film)
886,http://dbpedia.org/resource/Bulletproof_(1996_film)
887,http://dbpedia.org/resource/Talk_of_Angels
888,
889,http://dbpedia.org/resource/1-900_(film)
890,
891,http://dbpedia.org/resource/Halloween:_The_Curse_of_Michael_Myers
892,http://dbpedia.org/resource/Twelfth_Night_(1996_film)
893,http://dbpedia.org/resource/Mother_Night_(film)
894,http://dbpedia.org/resource/Liebelei_(film)
895,http://dbpedia.org/resource/Venice/Venice
896,http://dbpedia.org/resource/Wild_Reeds
897,http://dbpedia.org/resource/For_Whom_the_Bell_Tolls_(film)
898,http://dbpedia.org/resource/The_Philadelphia_Story_(film)
899,http://dbpedia.org/resource/Singin'_in_the_Rain
900,http://dbpedia.org/resource/An_American_in_Paris_(film)
901,http://dbpedia.org/resource/Funny_Face
902,http://dbpedia.org/resource/Breakfast_at_Tiffany's_(film)
903,http://dbpedia.org/resource/Vertigo_(film)
904,http://dbpedia.org/resource/Rear_Window
905,http://dbpedia.org/resource/It_Happened_One_Night
906,http://dbpedia.org/resource/Gaslight_(1944_film)
907,http://dbpedia.org/resource/The_Gay_Divorcee
908,http://dbpedia.org/resource/North_by_Northwest
909,http://dbpedia.org/resource/The_Apartment
910,http://dbpedia.org/resource/Some_Like_It_Hot
911,http://dbpedia.org/resource/Charade_(1963_film)
912,http://dbpedia.org/resource/Casablanca_(film)
913,http://dbpedia.org/resource/The_Maltese_Falcon_(1941_film)
914,http://dbpedia.org/resource/My_Fair_Lady_(film)
915,http://dbpedia.org/resource/Sabrina_(1954_film)
916,http://dbpedia.org/resource/Roman_Holiday
917,http://dbpedia.org/resource/The_Little_Princess_(1939_film)
918,http://dbpedia.org/resource/Meet_Me_in_St._Louis
919,http://dbpedia.org/resource/The_Wizard_of_Oz_(1939_film)
920,http://dbpedia.org/resource/Gone_with_the_Wind_(film)
921,http://dbpedia.org/resource/My_Favorite_Year
922,http://dbpedia.org/resource/Sunset_Boulevard_(film)
923,http://dbpedia.org/resource/Citizen_Kane
924,http://dbpedia.org/resource/2001:_A_Space_Odyssey_(film)
925,http://dbpedia.org/resource/Golden_Earrings
926,http://dbpedia.org/resource/All_About_Eve
927,http://dbpedia.org/resource/The_Women_(1939_film)
928,http://dbpedia.org/resource/Rebecca_(1940_film)
929,http://dbpedia.org/resource/Foreign_Correspondent_(film)
930,http://dbpedia.org/resource/Notorious_(1946_film)
931,http://dbpedia.org/resource/Spellbound_(1945_film)
932,http://dbpedia.org/resource/An_Affair_to_Remember
933,http://dbpedia.org/resource/To_Catch_a_Thief
934,http://dbpedia.org/resource/Father_of_the_Bride_(1950_film)
935,http://dbpedia.org/resource/The_Band_Wagon
936,http://dbpedia.org/resource/Ninotchka
937,
938,
939,http://dbpedia.org/resource/The_Reluctant_Debutante_(film)
940,http://dbpedia.org/resource/The_Adventures_of_Robin_Hood
941,http://dbpedia.org/resource/The_Mark_of_Zorro_(1940_film)
942,http://dbpedia.org/resource/Laura_(1944_film)
943,http://dbpedia.org/resource/The_Ghost_and_Mrs._Muir
944,http://dbpedia.org/resource/Lost_Horizon_(1937_film)
945,http://dbpedia.org/resource/Top_Hat
946,http://dbpedia.org/resource/To_Be_or_Not_to_Be_(1942_film)
947,http://dbpedia.org/resource/My_Man_Godfrey
948,http://dbpedia.org/resource/Giant_(1956_film)
949,http://dbpedia.org/resource/East_of_Eden_(film)
950,http://dbpedia.org/resource/The_Thin_Man_(film)
951,http://dbpedia.org/resource/His_Girl_Friday
952,http://dbpedia.org/resource/Around_the_World_in_80_Days_(1956_film)
953,http://dbpedia.org/resource/It's_a_Wonderful_Life
954,http://dbpedia.org/resource/Mr._Smith_Goes_to_Washington
955,http://dbpedia.org/resource/Bringing_Up_Baby
956,http://dbpedia.org/resource/Penny_Serenade
957,http://dbpedia.org/resource/The_Scarlet_Letter_(1926_film)
958,http://dbpedia.org/resource/Lady_of_Burlesque
959,http://dbpedia.org/resource/Of_Human_Bondage_(1934_film)
960,http://dbpedia.org/resource/Angel_on_My_Shoulder_(film)
961,http://dbpedia.org/resource/Little_Lord_Fauntleroy_(1936_film)
962,http://dbpedia.org/resource/They_Made_Me_a_Criminal
963,http://dbpedia.org/resource/The_Inspector_General_(film)
964,http://dbpedia.org/resource/Angel_and_the_Badman
965,http://dbpedia.org/resource/The_39_Steps_(1935_film)
966,http://dbpedia.org/resource/A_Walk_in_the_Sun_(1945_film)
967,http://dbpedia.org/resource/The_Outlaw
968,http://dbpedia.org/resource/Night_of_the_Living_Dead
969,http://dbpedia.org/resource/The_African_Queen_(film)
970,
971,
972,http://dbpedia.org/resource/The_Last_Time_I_Saw_Paris
973,http://dbpedia.org/resource/Meet_John_Doe
974,http://dbpedia.org/resource/Algiers_(film)
975,http://dbpedia.org/resource/Something_to_Sing_About_(1937_film)
976,http://dbpedia.org/resource/A_Farewell_to_Arms_(1932_film)
977,http://dbpedia.org/resource/Moonlight_Murder
978,http://dbpedia.org/resource/The_Blue_Angel
979,http://dbpedia.org/resource/Nothing_Personal_(1995_film)
980,
981,http://dbpedia.org/resource/Dangerous_Ground
982,http://dbpedia.org/resource/Picnic_(1955_film)
983,http://dbpedia.org/resource/Madagascar_Skin
984,http://dbpedia.org/resource/The_Pompatus_of_Love
985,
986,http://dbpedia.org/resource/Fly_Away_Home
987,
988,http://dbpedia.org/resource/Grace_of_My_Heart
989,http://dbpedia.org/resource/Brother_of_Sleep
990,http://dbpedia.org/resource/Maximum_Risk
991,http://dbpedia.org/resource/Michael_Collins_(film)
992,http://dbpedia.org/resource/The_Rich_Man's_Wife
993,http://dbpedia.org/resource/Infinity_(film)
994,http://dbpedia.org/resource/Big_Night
996,http://dbpedia.org/resource/Last_Man_Standing_(film)
997,http://dbpedia.org/resource/Caught_(1996_film)
998,http://dbpedia.org/resource/Set_It_Off_(film)
999,http://dbpedia.org/resource/2_Days_in_the_Valley
1000,http://dbpedia.org/resource/Curdled_(film)
1001,
1002,http://dbpedia.org/resource/Ed's_Next_Move
1003,http://dbpedia.org/resource/Extreme_Measures
1004,http://dbpedia.org/resource/The_Glimmer_Man
1005,http://dbpedia.org/resource/D3:_The_Mighty_Ducks
1006,http://dbpedia.org/resource/The_Chamber_(film)
1007,http://dbpedia.org/resource/The_Apple_Dumpling_Gang_(film)
1008,
1009,http://dbpedia.org/resource/Escape_to_Witch_Mountain_(1975_film)
1010,
1011,http://dbpedia.org/resource/Herbie_Rides_Again
1012,http://dbpedia.org/resource/Old_Yeller_(film)
1013,http://dbpedia.org/resource/The_Parent_Trap_(1961_film)
1014,http://dbpedia.org/resource/Pollyanna_(1960_film)
1015,http://dbpedia.org/resource/Homeward_Bound:_The_Incredible_Journey
1016,http://dbpedia.org/resource/The_Shaggy_Dog_(1959_film)
1017,http://dbpedia.org/resource/Swiss_Family_Robinson_(1960_film)
1018,http://dbpedia.org/resource/That_Darn_Cat!
1019,
1020,http://dbpedia.org/resource/Cool_Runnings
1021,http://dbpedia.org/resource/Angels_in_the_Outfield_(1994_film)
1022,
1023,http://dbpedia.org/resource/Winnie_the_Pooh_and_the_Blustery_Day
1024,
1025,
1026,
1027,http://dbpedia.org/resource/Robin_Hood:_Prince_of_Thieves
1028,http://dbpedia.org/resource/Mary_Poppins_(film)
1029,
1030,http://dbpedia.org/resource/Pete's_Dragon_(1977_film)
1031,http://dbpedia.org/resource/Bedknobs_and_Broomsticks
1032,
1033,
1034,http://dbpedia.org/resource/Freeway_(1996_film)
1035,http://dbpedia.org/resource/The_Sound_of_Music_(film)
1036,http://dbpedia.org/resource/Die_Hard
1037,http://dbpedia.org/resource/The_Lawnmower_Man_(film)
1038,http://dbpedia.org/resource/Unhook_the_Stars
1039,http://dbpedia.org/resource/Synthetic_Pleasures
1040,http://dbpedia.org/resource/The_Secret_Agent_Club
1041,http://dbpedia.org/resource/Secrets_&_Lies_(film)
1042,
1043,
1044,http://dbpedia.org/resource/Surviving_Picasso
1045,http://dbpedia.org/resource/Love_Is_All_There_Is
1046,http://dbpedia.org/resource/Beautiful_Thing_(film)
1047,http://dbpedia.org/resource/The_Long_Kiss_Goodnight
1049,http://dbpedia.org/resource/The_Ghost_and_the_Darkness
1050,http://dbpedia.org/resource/Looking_for_Richard
1051,http://dbpedia.org/resource/Trees_Lounge
1052,http://dbpedia.org/resource/The_Proprietor
1053,http://dbpedia.org/resource/Normal_Life
1054,
1055,http://dbpedia.org/resource/Shadow_Conspiracy
1056,http://dbpedia.org/resource/Jude_(film)
1057,http://dbpedia.org/resource/Everyone_Says_I_Love_You
1058,http://dbpedia.org/resource/Azúcar_Amarga
1059,http://dbpedia.org/resource/Romeo_+_Juliet
1060,http://dbpedia.org/resource/Swingers_(1996_film)
1061,http://dbpedia.org/resource/Sleepers
1062,http://dbpedia.org/resource/Sunchaser
1063,http://dbpedia.org/resource/Johns_(film)
1064,http://dbpedia.org/resource/Aladdin_and_the_King_of_Thieves
1065,http://dbpedia.org/resource/The_Woman_in_Question
1066,http://dbpedia.org/resource/Shall_We_Dance_(1937_film)
1067,http://dbpedia.org/resource/A_Damsel_in_Distress
1068,http://dbpedia.org/resource/Crossfire_(film)
1069,
1070,http://dbpedia.org/resource/Macao_(film)
1071,
1073,http://dbpedia.org/resource/Willy_Wonka_&_the_Chocolate_Factory
1075,
1076,http://dbpedia.org/resource/The_Innocents_(1961_film)
1077,http://dbpedia.org/resource/Sleeper_(1973_film)
1078,http://dbpedia.org/resource/Bananas_(film)
1079,http://dbpedia.org/resource/A_Fish_Called_Wanda
1080,http://dbpedia.org/resource/Monty_Python's_Life_of_Brian
1081,http://dbpedia.org/resource/Victor/Victoria
1082,http://dbpedia.org/resource/The_Candidate_(1972_film)
1083,http://dbpedia.org/resource/The_Great_Race
1084,http://dbpedia.org/resource/Bonnie_and_Clyde_(film)
1085,http://dbpedia.org/resource/The_Old_Man_and_the_Sea_(1958_film)
1086,http://dbpedia.org/resource/Dial_M_for_Murder
1087,
1088,
1089,http://dbpedia.org/resource/Reservoir_Dogs
1090,http://dbpedia.org/resource/Platoon_(film)
1091,http://dbpedia.org/resource/Weekend_at_Bernie's
1092,http://dbpedia.org/resource/Basic_Instinct
1093,http://dbpedia.org/resource/The_Doors_(film)
1094,http://dbpedia.org/resource/The_Crying_Game
1095,
1096,http://dbpedia.org/resource/Sophie's_Choice_(film)
1097,http://dbpedia.org/resource/E.T._the_Extra-Terrestrial
1098,
1099,http://dbpedia.org/resource/A_Christmas_Carol_(1938_film)
1100,http://dbpedia.org/resource/Days_of_Thunder
1101,http://dbpedia.org/resource/Top_Gun
1102,http://dbpedia.org/resource/American_Strays
1103,http://dbpedia.org/resource/Rebel_Without_a_Cause
1104,http://dbpedia.org/resource/A_Streetcar_Named_Desire_(1951_film)
1105,http://dbpedia.org/resource/Children_of_the_Corn_IV:_The_Gathering
1106,
1107,
1108,
1109,
1110,
1111,http://dbpedia.org/resource/Microcosmos_(film)
1112,
1113,http://dbpedia.org/resource/The_Associate
1114,http://dbpedia.org/resource/The_Funeral_(1996_film)
1115,
1116,http://dbpedia.org/resource/A_Single_Girl
1117,http://dbpedia.org/resource/The_Eighth_Day_(1996_film)
1118,
1119,
1120,http://dbpedia.org/resource/The_People_vs._Larry_Flynt
1121,
1122,
1123,http://dbpedia.org/resource/A_Perfect_Candidate
1124,http://dbpedia.org/resource/On_Golden_Pond_(1981_film)
1125,
1126,http://dbpedia.org/resource/Drop_Dead_Fred
1127,http://dbpedia.org/resource/The_Abyss
1128,http://dbpedia.org/resource/The_Fog
1129,http://dbpedia.org/resource/Escape_from_New_York
1130,
1131,http://dbpedia.org/resource/Jean_de_Florette
1132,
1133,
1134,http://dbpedia.org/resource/Johnny_100_Pesos
1135,http://dbpedia.org/resource/Private_Benjamin_(1980_film)
1136,
1137,http://dbpedia.org/resource/Hustler_White
1138,
1139,http://dbpedia.org/resource/Everything_Relative
1140,http://dbpedia.org/resource/Entertaining_Angels:_The_Dorothy_Day_Story
1141,http://dbpedia.org/resource/Last_Call_(1995_film)
1142,
1143,http://dbpedia.org/resource/Three_Lives_and_Only_One_Death
1144,http://dbpedia.org/resource/The_Line_King:_The_Al_Hirschfeld_Story
1145,
1146,http://dbpedia.org/resource/Curtis's_Charm
1147,http://dbpedia.org/resource/When_We_Were_Kings
1148,
1149,
1150,http://dbpedia.org/resource/The_Return_of_Martin_Guerre
1151,http://dbpedia.org/resource/Faust_(1994_film)
1152,http://dbpedia.org/resource/He_Walked_by_Night
1153,http://dbpedia.org/resource/Raw_Deal_(1948_film)
1154,http://dbpedia.org/resource/T-Men
1155,
1156,
1157,http://dbpedia.org/resource/La_Symphonie_pastorale_(film)
1158,http://dbpedia.org/resource/Here_Comes_Cookie
1159,http://dbpedia.org/resource/Love_in_Bloom_(film)
1160,http://dbpedia.org/resource/Six_of_a_Kind
1161,http://dbpedia.org/resource/The_Tin_Drum_(film)
1162,http://dbpedia.org/resource/The_Ruling_Class_(film)
1163,http://dbpedia.org/resource/Mina_Tannenbaum
1164,
1165,
1166,
1167,http://dbpedia.org/resource/Dear_God_(film)
1168,http://dbpedia.org/resource/Bad_Moon
1169,http://dbpedia.org/resource/American_Dream_(film)
1170,
1171,http://dbpedia.org/resource/Bob_Roberts
1172,http://dbpedia.org/resource/Cinema_Paradiso
1173,"http://dbpedia.org/resource/The_Cook,_the_Thief,_His_Wife_&_Her_Lover"
1174,http://dbpedia.org/resource/Dead_Tired
1175,http://dbpedia.org/resource/Delicatessen_(film)
1176,http://dbpedia.org/resource/The_Double_Life_of_Veronique
1177,
1178,http://dbpedia.org/resource/Paths_of_Glory
1179,http://dbpedia.org/resource/The_Grifters_(film)
1180,http://dbpedia.org/resource/Hear_My_Song
1181,http://dbpedia.org/resource/The_Shooter_(1995_film)
1183,http://dbpedia.org/resource/The_English_Patient_(film)
1184,http://dbpedia.org/resource/Mediterraneo
1185,http://dbpedia.org/resource/My_Left_Foot
1186,
1187,http://dbpedia.org/resource/Passion_Fish
1188,http://dbpedia.org/resource/Strictly_Ballroom
1189,http://dbpedia.org/resource/The_Thin_Blue_Line_(1988_film)
1190,http://dbpedia.org/resource/Tie_Me_Up!_Tie_Me_Down!
1191,http://dbpedia.org/resource/Madonna:_Truth_or_Dare
1192,http://dbpedia.org/resource/Paris_Is_Burning_(film)
1193,http://dbpedia.org/resource/One_Flew_Over_the_Cuckoo's_Nest_(film)
1194,http://dbpedia.org/resource/Up_in_Smoke
1196,http://dbpedia.org/resource/The_Empire_Strikes_Back
1197,http://dbpedia.org/resource/The_Princess_Bride_(film)
1198,http://dbpedia.org/resource/Raiders_of_the_Lost_Ark
1199,http://dbpedia.org/resource/Brazil_(1985_film)
1200,
1201,"http://dbpedia.org/resource/The_Good,_the_Bad_and_the_Ugly"
1202,http://dbpedia.org/resource/Withnail_and_I
1203,http://dbpedia.org/resource/12_Angry_Men_(1957_film)
1204,http://dbpedia.org/resource/Lawrence_of_Arabia_(film)
1205,
1206,http://dbpedia.org/resource/A_Clockwork_Orange_(film)
1207,http://dbpedia.org/resource/To_Kill_a_Mockingbird_(film)
1208,http://dbpedia.org/resource/Apocalypse_Now
1209,
1210,http://dbpedia.org/resource/Return_of_the_Jedi
1211,http://dbpedia.org/resource/Wings_of_Desire
1212,http://dbpedia.org/resource/The_Third_Man
1213,http://dbpedia.org/resource/Goodfellas
1214,
1215,
1216,http://dbpedia.org/resource/The_Big_Blue
1217,http://dbpedia.org/resource/Rangam
1218,http://dbpedia.org/resource/The_Killer_(1989_film)
1219,http://dbpedia.org/resource/Psycho_(1960_film)
1220,http://dbpedia.org/resource/The_Blues_Brothers_(film)
1221,http://dbpedia.org/resource/The_Godfather_Part_II
