item_id,URI
042515579X,
0330332104,
1886411999,
0596005830,
0596004788,
1593270348,
0933670079,
0764508075,
157061377X,
0930031741,
0486209741,
156292267X,
1577484495,
0771592655,
1567430325,
0451200799,
0812570030,
0805020462,
0517064995,
0439420776,
0439560438,
0439420806,
0439420792,
0439420784,
0439306094,
0439306086,
0439306078,
043930606X,
043920786X,
0439207851,
0439207843,
043920772X,
0439182980,
0439182972,
0590108441,
0590108433,
0590108425,
0590108409,
0345422171,
0743233417,
0972952977,
0849953537,
0394858441,
0394858425,
1562820745,
0380974827,
0590947311,
1570821542,
0736410023,
0786831073,
1570822344,
1570826307,
0786832622,
0786830190,
0453030580,
0810908123,
0060281375,
0590042963,
0439042445,
0439316340,
0812094123,
1883013143,
0385422776,
0923628649,
1562823779,
0920668364,
037581017X,
0375810161,
0895658194,
0345401956,
0895262509,
0891451528,
0312107951,
0789447096,
1883013984,
0789484390,
0935112766,
0517626098,
0394848020,
0394837851,
0394856244,
0590317911,
091620006X,
0753451948,
0446671614,
1880559048,
0789446197,
0789499142,
0878578129,
0878579710,
0911910875,
006271600X,
0805052488,
0895261863,
0517223651,
1579540112,
1579543561,
0062716131,
0831716762,
006105531X,
0895776162,
0895775646,
0895776820,
0553375393,
1556617046,
039951709X,
0609800698,
0028631188,
0394565282,
0874348234,
1558705341,
0679808329,
0786832002,
0805072403,
0965471756,
1878346350,
0689805527,
0689805772,
0449208346,
0449211843,
0070064563,
0618154043,
0965307883,
096546377X,
0723241759,
0723244049,
0448433400,
0307440435,
0380818477,
0380978989,
0061052973,
0061052965,
0345434668,
0812574990,
0812574737,
0812534859,
0812534840,
0671537660,
0671898469,
0694526282,
037540435X,
0743520041,
0743525868,
0451138597,
0451822196,
0881848115,
0061053554,
0764543393,
0696203243,
069620326X,
069620505X,
0671867210,
0671723561,
1577191021,
0812908341,
0060950978,
0786831901,
1579545491,
0671867679,
0696011050,
0688112161,
0696008254,
0670858765,
0785301461,
0764526340,
1561730866,
0739406086,
1557882177,
068815963X,
0061090654,
0812500792,
1557733309,
0380709007,
0590435744,
0590440837,
0590420038,
059042002X,
0590420046,
0590415840,
0590415867,
0590411284,
0590437216,
0590435086,
0590421212,
0590425307,
0590407473,
0590339508,
1562826840,
0590294024,
0938753770,
0060172940,
0696013258,
0446670405,
0445204044,
0671891529,
0913592021,
0671642812,
067164226X,
0590852965,
059025930X,
0816742790,
0840763050,
0590405454,
0821744828,
0590203711,
0590415492,
0590255207,
156714053X,
0590461265,
0440205166,
0671640771,
0425138038,
0671877267,
0425043770,
0345321014,
0553228366,
0425042103,
0380773287,
0812527542,
0671810162,
0451077393,
0671682911,
1559724773,
0743444787,
0345456440,
0671674900,
157322149X,
1562926160,
1589196635,
1401300952,
156476317X,
078971406X,
031215173X,
0373825129,
0373825110,
0373825102,
0373825099,
0373825080,
0373825072,
0373825064,
0373825056,
0671737910,
0316532843,
0849913071,
0753453290,
0671872885,
0060263954,
0060263970,
0373226152,
0373226160,
0679821481,
0679883886,
0307108899,
0307168506,
1856978796,
185697880X,
0684834456,
0385327714,
0739402137,
0767910427,
0673522407,
0673522393,
0809240238,
0890878145,
0801009596,
0805059962,
1559723122,
0393057445,
0374382522,
0373226268,
0373226225,
0373226500,
0373226284,
0373226365,
0373226403,
037322639X,
0373226497,
0373226462,
0373226349,
0373226241,
037322642X,
037322656X,
0373226209,
0373226314,
0373226527,
0373226489,
0373226357,
0373226381,
0373226535,
0373226438,
0373226543,
155611320X,
0312861826,
0739402447,
0553575791,
0446359831,
0061013765,
0761110526,
0609802348,
0133036030,
0811816753,
0517035820,
0517037505,
0848704991,
0312931735,
0824103335,
0684810794,
0517277956,
0842304215,
0517027488,
0895776189,
0895773759,
0671731262,
0671700340,
0671700316,
0671674927,
0778320634,
0373250649,
006059036X,
3442445736,
0002219980,
1585472298,
3548224946,
0375754210,
0792458052,
0691049890,
0671502476,
0060164557,
006017000X,
0684801299,
0385121229,
0553346148,
080699410X,
0380790661,
0785812466,
031219322X,
0684872951,
0767904486,
0767905342,
0679738762,
1560252758,
0060194804,
0394747461,
0684811006,
0374138583,
0393035913,
0394588010,
3442308798,
0393961451,
0812626745,
0590434977,
0140281568,
0761122745,
015201294X,
0425149404,
0060933429,
0425192938,
0020165609,
0140067833,
0805055800,
0553345214,
0140101241,
0020281455,
0671782711,
187785350X,
0195035135,
0060914793,
0670828076,
0375500146,
0027000303,
0060182369,
0140150749,
0805046305,
0805017291,
0720611180,
0864427654,
0375422323,
1558749748,
0375755209,
0722535899,
0805023526,
0679454330,
0679406891,
0449003965,
0425190048,
0394757572,
0380709171,
0375800662,
0440482569,
0440422159,
0440925592,
1573222135,
0312422318,
0374153191,
0671724630,
0688035973,
1559635355,
0394548450,
0316359556,
0517704552,
0816516650,
0802139892,
1552782492,
189403158X,
0789448912,
0060971584,
0671696009,
0671496786,
0140076875,
1575661195,
0880016248,
1565122763,
0060930527,
0805061843,
086571357X,
0745310826,
0816633746,
0393315118,
0385424345,
1559636823,
1584652144,
015100529X,
0380709589,
0789451697,
0425184579,
0312953895,
0688011500,
0066620503,
0425157849,
0738203424,
0679783504,
0670838047,
0836192141,
0684862980,
0670844268,
0676973922,
0803714629,
0399151362,
0061013463,
1585421286,
3423620137,
0877142688,
0590482246,
0590228757,
0439312280,
0448432927,
0689855591,
0590259962,
0316121509,
0590442589,
0380728001,
0440419476,
0590421190,
0590500511,
0590436449,
0590436430,
0448401649,
0590456474,
0316115452,
0590691775,
0590470442,
0689806469,
0786842598,
0590436422,
0689711816,
0380652196,
0060913010,
0828007888,
0671525700,
0375500227,
0385414153,
0425081745,
0618128735,
0436204258,
0877451753,
0435905627,
0486411230,
0446347949,
0671645412,
1573929859,
0441004369,
0671702408,
1570428654,
0395944023,
0812543076,
0451122240,
067172813X,
0425150135,
0449242005,
0451150317,
1559700033,
0345329252,
0517704285,
0671660306,
0399129650,
0345288653,
1929001029,
067944386X,
1565120019,
0385313128,
0743506669,
0312255004,
0425068072,
0671899562,
0345374711,
0743528298,
0385720483,
055326253X,
0811807843,
0670875899,
0330337394,
0967414512,
0689821344,
0671775847,
0801009928,
0880708581,
0805421270,
0671734687,
0722138881,
0843949023,
0450058034,
0330392417,
1566199700,
0880299053,
0760725187,
1566190274,
0880299010,
1566190959,
068983716X,
1586190210,
0060517468,
0060932279,
0373291639,
0821748580,
0451408896,
0061083836,
0821755404,
0843936339,
0451201574,
0451198522,
0451408551,
3499128934,
0590418114,
0590454528,
0486268500,
0806962526,
0689714858,
0380834448,
0380731320,
3765724599,
3551552584,
3548245544,
3746615976,
3746612411,
3442454263,
3453159071,
3442443970,
3453043936,
3442413052,
3442420024,
3442099161,
3518371886,
3608934227,
0091834414,
0446527750,
0671680757,
0553134469,
044175418X,
0446352187,
034527458X,
0471082740,
0312925808,
0883681072,
0425049302,
0380682966,
0448054388,
0380704374,
0061006130,
0872169464,
0373034180,
0373114605,
037370724X,
0373707134,
0373098294,
037370660X,
037311379X,
0373030525,
0373707193,
0373109709,
0373112165,
037310345X,
0373706669,
0373223404,
0451155076,
0764550438,
0767903609,
0440207053,
0312914857,
0060915153,
0345325486,
0805053875,
0679803475,
0689824637,
0812567684,
0440226856,
0440227100,
0553378082,
1593080484,
1561383910,
0312077165,
0385720688,
0312301154,
074346334X,
0380811111,
006092635X,
0786860987,
0060176598,
006017658X,
0399138293,
0553579169,
0061014249,
0671786733,
078601542X,
0804111022,
0804112835,
0375404120,
0061098612,
0060194723,
0679440089,
0393322904,
0618049347,
0142002968,
1581246927,
0759908001,
0830714839,
0374523266,
0140158502,
0679738045,
0192100246,
0140042601,
0965833321,
0156005328,
0965618595,
0393046117,
1573220795,
0684852217,
0671787268,
0140374515,
0553569198,
0142400017,
0812534417,
0446518050,
0671891200,
0380812053,
0525941681,
0486282406,
0380712350,
0889952183,
1576732509,
0310498910,
0758203195,
0786014482,
0764225286,
0394874714,
078943928X,
0789439298,
0373708378,
0837850789,
1557231753,
0679869743,
0373243170,
0609601040,
1558581790,
0310228131,
0689831242,
0439188776,
030712634X,
0849937132,
0312961677,
0152010661,
0373871708,
0439188814,
0307302628,
0394869125,
0394857526,
0307165515,
1888896027,
0837850711,
1562920979,
0837818397,
0821771310,
0553103733,
0380802155,
0061067121,
0590073397,
0440238153,
0440238145,
0671643746,
0671497251,
0671411128,
0671674587,
0671626256,
0671642863,
0064470482,
055326544X,
0934998442,
0934998485,
055326074X,
044694050X,
0804108129,
0440226813,
0449220281,
0842357971,
0425151859,
0373095023,
0373072171,
0373096291,
0373094736,
0930507045,
0786006560,
0061031011,
0553245724,
0671520997,
0061099678,
0590411322,
0446604593,
0440217938,
1558177809,
0345315995,
0399137653,
0345373677,
0373033338,
0373483112,
0804112967,
0439084105,
0671729497,
006097317X,
0765301571,
0590691872,
0590483021,
068815588X,
157566156X,
0746009402,
0064472809,
0064408426,
185326024X,
0316713732,
0517222027,
1552783758,
0142000930,
0758203055,
0843922257,
0380710846,
0340190175,
0842332308,
0449000346,
0590460404,
0590424475,
0590482297,
0394864034,
0064403661,
0590448560,
0816740267,
0373292309,
067100980X,
1558503048,
0452265576,
0061097934,
0767904656,
0373834535,
0553272489,
0373832699,
091721403X,
0385495102,
0553264583,
0380973316,
1562829327,
1565120701,
0312982011,
0821767844,
0671730835,
0590956183,
1586420186,
0973018909,
0399137521,
0816153744,
0373710178,
082175453X,
031219515X,
0312276885,
0671524933,
0553106244,
0385312644,
0688050816,
0517598817,
0060176091,
055315639X,
0394561406,
0816731306,
0307070476,
0809459299,
0590847783,
0446520942,
0688098959,
0345297180,
0590449729,
0312044119,
1568652658,
0380707527,
051510146X,
0843930756,
0843937424,
0312926731,
0843935812,
0671836056,
0380001373,
0310280702,
0380775956,
0375500693,
0440215501,
0061008826,
052524106X,
0449143961,
0425153479,
0307262049,
0395444845,
0060177810,
1570821739,
0515130141,
0553253360,
0553584405,
0060196092,
0671744593,
045893710X,
0671618857,
038531437X,
0394413083,
0399136118,
0373710100,
0880382546,
0380008661,
0373707886,
0380766833,
0812579046,
0786860677,
0062510096,
0892966009,
067187120X,
0684195399,
0380704412,
0446300551,
0451150937,
1558172289,
0671793632,
0879101288,
0399135839,
0312972725,
0786011645,
0425188930,
0440108454,
0451125487,
0821734644,
0451200403,
0373292376,
0451201612,
0671658808,
0373111665,
0515129062,
0812517784,
0515129291,
0441019129,
0445046937,
0425177777,
1557735387,
0843923512,
0451209249,
037329008X,
0307165302,
0821760084,
084395146X,
0671704354,
0821763040,
0816158657,
0312902875,
0449150038,
1557100047,
0818405295,
0440204941,
0553274007,
0671794043,
0380786680,
0312206224,
0060392096,
0590456083,
0821734466,
0553252429,
0689820739,
0821741284,
037379052X,
055327869X,
0373291159,
037311480X,
0373255306,
0373253109,
0373703473,
0373030452,
0373030541,
037303007X,
037311432X,
037370240X,
0373031734,
0373253524,
0373253451,
0373115032,
0373704682,
0373254032,
0373160836,
0373253540,
0373253222,
0425167739,
0373253133,
0373031351,
0373030495,
0373031556,
0373030657,
0373221282,
0373703082,
0373252803,
0373111487,
0373111010,
0373031580,
037370304X,
0373031165,
0553572199,
0821752812,
0553571729,
0684801663,
0399138064,
0525937692,
0451186427,
0373027362,
0373251106,
0373031289,
0373030282,
0373031629,
0373030460,
0373253435,
0373702647,
0373252951,
0373704755,
0373115830,
0373160216,
0373031327,
0373031092,
0373029209,
0373702922,
0870406167,
0307216276,
0425108481,
0517577569,
067142369X,
1555213944,
0027655806,
0679806695,
0679806687,
0026885018,
039921559X,
0942545257,
0064402223,
0671492489,
0064402037,
0942545370,
1573181641,
1573181218,
0453006116,
0884043401,
0884046559,
0451172698,
006250844X,
0786014334,
0385473893,
0061041270,
0425111016,
0812564103,
0425113965,
1558022007,
0525940502,
0874777437,
1551661462,
0553444549,
0373079885,
0590327399,
0060001801,
0515133612,
0590406191,
0816718741,
038070997X,
0590452762,
0316367893,
0440403898,
0816713197,
0373501765,
0373243030,
0373708041,
037350165X,
0399142878,
0312205279,
1564028550,
0307127893,
0770109144,
0671698206,
0440009065,
0671001159,
0439222249,
0439222265,
0590443003,
0920656668,
0517008254,
0373099835,
0312961715,
0553560506,
0451409930,
0394555953,
0060628391,
0671703099,
0684152673,
0425183866,
0060628251,
0883680947,
0399135804,
0880708271,
0399135375,
0684815001,
0671003992,
1576830438,
0849912989,
0515109967,
0553248553,
0425148270,
0553277448,
0451128559,
0380542706,
1557737185,
0373290128,
0440144566,
0671019945,
0446362778,
0553274554,
0821729551,
0804104255,
0451168879,
0553286714,
0449146898,
0373161921,
0373056397,
0451154681,
0373650027,
037370805X,
0446306061,
0373161980,
0553261002,
037397065X,
0821733354,
0380763389,
0345333578,
1557736812,
067174562X,
0380766477,
0395510953,
0831777087,
0895294915,
0445085959,
0445040890,
0373708343,
0451408306,
0505519089,
1551662868,
0836235924,
0684837617,
1574410296,
1573220434,
0671679457,
0609800590,
067944050X,
0889088764,
0671870106,
0306449528,
038077691X,
0553070037,
0393041298,
0312956037,
0684857782,
0380814307,
068811217X,
0805040633,
0553072633,
0399137602,
0374284466,
0396088988,
0670831360,
0786862017,
0399147322,
0449911233,
0553097172,
0821743937,
0312092679,
0684185938,
052341207X,
0525940170,
0373256620,
0880013222,
0312153988,
044652056X,
0440208424,
0786310960,
1557732485,
0380852330,
0684814595,
0449213714,
031217196X,
0396086926,
0312156413,
0020291655,
0671684949,
046503618X,
0380751399,
0373834632,
0449223507,
0689116187,
0801056985,
0312144210,
0679420495,
0671689487,
0684811529,
0505525070,
0671039423,
0140367659,
0689853157,
0140267808,
0590994514,
0590066935,
0590489151,
0316110590,
0395070627,
0394973410,
0807578630,
0590131990,
0679853014,
1561563129,
1561564559,
1561568511,
0439096987,
0871233207,
0439178770,
0439178789,
0380796686,
0064408566,
0439178762,
1556611005,
0590486470,
0671032704,
0440415799,
0064406849,
0816772266,
031286924X,
208068454X,
0399149775,
0553106309,
0767903927,
0773760059,
1841950009,
0060915838,
0060961589,
0922820007,
0553145770,
0877957037,
0747260214,
0889223122,
0671887955,
0141310995,
0786880872,
0771087543,
0399526145,
0771099754,
0195409361,
0195413814,
0195405862,
019540503X,
1550222201,
155041402X,
1550412949,
1550023624,
1551091429,
1550413864,
0553233718,
0771061528,
0770422454,
077042161X,
0770422462,
0771061986,
0802044069,
1556612273,
155661358X,
1556614357,
0842359591,
1565073517,
0670870315,
0195104285,
0140172319,
0195404963,
0765194384,
0525448241,
0871239000,
1552070182,
1556611110,
1556611129,
1556611137,
1556611145,
1577483421,
0842339337,
1556611919,
0452279771,
0590494244,
060960287X,
0590691252,
0849958016,
0373482396,
0821765698,
0380818329,
037303346X,
0821733850,
0151686564,
0767909186,
0312119127,
0394720261,
0380714434,
0312266324,
0452283892,
0440226287,
0441010393,
2911188578,
2742709150,
0874066085,
8401461715,
0066210232,
080213887X,
2070370410,
0060153830,
0486282228,
0880385359,
1853261475,
0790001799,
0446676446,
0140071997,
0517880571,
0571053718,
0746003129,
0416895301,
0552995002,
0140342133,
0330260006,
0671029665,
0413418405,
0312310706,
0552147648,
0862030943,
0330283839,
0140088865,
0006747388,
033344714X,
0140123687,
0006499031,
0811909158,
0345394364,
0345360974,
0698119606,
0099208326,
0064473570,
0312876491,
0449006972,
0802132073,
0375712941,
0552995274,
0449149064,
0850315948,
0140039317,
0452270642,
0553381350,
0330327364,
0802151825,
0571067425,
0060194618,
0679732705,
0140347720,
0006550193,
0734402503,
0006163831,
0330260057,
1590580419,
0552996122,
0758204744,
0723303568,
0552078719,
0140092552,
0575056347,
0590763520,
0908812825,
0747232644,
0752801686,
0140288368,
0312194722,
0515134880,
0749706619,
0340186291,
0140081534,
0593042263,
0316926086,
0886192196,
0140243046,
0440132789,
0064462013,
0708840345,
0340422637,
0684857510,
0553575090,
0805052119,
0671742353,
477002505X,
0590762257,
0006543200,
0613293452,
0747408734,
0675010845,
0140089462,
0684871084,
1869504917,
B00001U0CP,
0582717531,
0340715634,
0763604127,
0786805714,
0394508432,
0790008483,
0091801338,
0571204732,
086272807X,
0684820773,
0590444794,
0747251134,
087477876X,
0330292390,
0340550813,
1869502000,
1841150371,
1869502523,
0553445642,
0864730101,
0807609854,
061317271X,
0515135828,
0375702369,
0747531730,
0802140203,
0752816136,
059303452X,
0330362259,
0434010537,
0060082070,
0881661678,
0833542664,
0192752138,
0006723977,
0330311115,
0710094663,
044100007X,
0140134360,
0446405337,
1566491606,
0140156070,
0330289993,
0855616997,
0586057706,
0340685743,
0571148778,
0571194958,
074993154X,
0802136877,
089286124X,
0855617381,
0671021346,
0552992941,
086868127X,
0316954411,
019558404X,
1565072464,
1898125333,
0340238275,
0552145459,
1587152827,
0316644374,
0140187499,
0451187253,
0790001381,
0440221900,
0340779381,
0590421549,
0571141625,
0140340564,
0552146404,
0333632354,
0671038559,
0006542719,
0531070301,
0590553100,
0704504634,
0723234620,
0723234639,
0590709372,
0441002188,
1890208256,
0330321773,
0553261347,
0340320966,
0747527873,
0141306025,
0066620147,
1860496660,
0851707602,
0450421600,
0140108394,
0908877056,
1853714402,
0140123415,
0440403642,
0330267442,
0704341123,
0571169198,
0896082792,
0425108821,
0586060820,
1559580240,
0380784149,
0886778778,
0316352942,
0553275674,
0441009603,
0441094996,
2742727701,
0380795566,
0743435419,
3492229700,
8483107392,
0375708448,
006018681X,
1571316043,
0671695789,
0590692054,
0440214912,
0553567020,
0553566598,
0553270060,
0553298518,
0553492357,
0553566369,
055356658X,
0816714835,
0590406418,
0590404717,
0590400789,
0553482106,
0671897896,
0590421484,
0671520512,
0590458779,
0590623745,
0316777129,
0393035433,
8420447943,
8421614770,
8485337255,
078601086X,
0140327592,
1404100814,
1405202130,
3540606580,
0861047885,
5020054542,
0739410199,
0883685159,
1580620477,
0140351124,
0812551052,
0830712585,
0757000835,
0446603074,
051770370X,
0310235138,
0440206588,
0440345715,
0310973201,
157748326X,
0679754857,
0061013277,
0449000974,
0877739951,
0140103805,
0192833650,
0736601597,
2743604220,
207039428X,
1580080405,
0380710145,
0426204093,
0140085025,
0140249990,
031286860X,
3596130735,
0385491360,
0471135453,
186368381X,
0505523574,
0099565706,
0330326627,
0373035713,
0373035667,
074930541X,
0733602711,
0373483171,
0515122424,
0312869533,
0441005209,
0671850881,
0091831237,
0590435736,
0590420054,
0590411268,
0590425021,
059043571X,
0349108854,
0060927399,
0688039200,
0517375931,
014025613X,
0671868373,
0671529668,
0671894315,
0451189809,
0330374877,
0373761066,
0330321293,
0451180348,
0751521353,
1551669749,
0552136484,
0440226686,
0312252846,
0833518534,
0380811278,
0671039555,
0553148966,
1560763973,
8489592098,
0380713799,
0060012358,
0425053717,
0525945075,
1567315682,
1580627749,
0441008984,
0441007686,
0345321405,
0739311018,
0446610976,
1578155029,
0396085229,
0345324358,
0393035875,
0026100800,
0070192979,
0515052965,
0380017407,
0805066225,
0345325990,
0380485613,
0898654130,
0440180325,
0441807550,
0440177480,
0931271169,
0553585940,
1562531549,
1568849036,
0764501836,
0886779995,
0446673021,
158542093X,
0385422350,
0821748904,
0671872796,
0743524950,
0670115304,
0060148934,
0425058735,
0380723379,
0449230953,
0449231321,
0449244660,
0345370880,
0449243214,
0451136470,
0812522494,
0449245314,
0523422024,
0380862492,
0812538986,
0426205073,
0812502388,
0441010644,
0449229483,
0965843920,
0394523881,
0385479700,
0380483149,
0671707957,
158685142X,
0446305227,
0441078990,
0523419619,
0440505674,
0806125411,
0345397231,
0671451162,
0671795724,
0451138678,
0345296966,
0812564642,
0809240068,
006105769X,
0486227561,
0886777178,
0446309621,
0812516206,
1853270873,
0140150692,
034529212X,
0345308387,
0743435451,
0931271177,
0345305655,
0812551397,
0440171857,
0345335643,
0812536452,
0345307437,
0786887133,
1840460873,
0553280732,
0393325423,
0393324427,
0452284392,
0441006221,
0441007112,
0375411968,
0816136580,
0060011947,
0061011983,
0449006905,
014038006X,
0553840185,
8879721720,
0786861061,
1854904787,
0385333587,
0395827485,
2708117351,
2844850391,
2258038391,
2258036429,
2258034310,
2020426277,
2211039073,
2290327689,
2290334499,
2290315702,
2207304779,
2207502880,
2800108584,
2803616998,
0451455533,
044914674X,
2702418597,
2266121162,
2290313939,
2738600964,
0140714898,
2211048781,
2841467279,
0312855311,
2867446031,
1405000449,
0140505660,
2841469824,
2742729038,
0451184262,
2070377490,
2253147087,
2070406423,
2863742450,
2253005614,
2020291568,
2264029013,
2253045160,
202010931X,
2070302237,
2264020822,
2264022000,
2264022027,
2264008539,
207071392X,
2246407117,
2070374157,
2264028998,
226402349X,
2264027320,
2264018917,
208066459X,
2226058710,
2264019646,
2264019638,
2264017635,
2264019913,
2020006189,
2070372421,
2290303348,
2070365654,
2253014834,
2260008992,
2020285037,
2070732924,
2213607451,
2221086589,
2246502012,
1557738149,
0836217357,
2266099124,
2290331805,
2290314684,
2868699405,
0140171681,
2742702725,
2070380920,
2070381137,
2070364755,
2868692761,
286869246X,
2868691870,
2868694152,
0949284416,
0140284656,
086281281X,
2020096757,
2070367231,
2264023503,
2264026715,
2714303021,
2020256983,
1859580238,
2020427850,
273810410X,
2221089510,
2864242540,
2868695027,
2020550776,
2070496082,
2070497887,
2070495027,
2080675192,
2290321559,
2020344793,
2277302880,
2277303046,
2277302228,
202021783X,
2020334208,
2070750256,
2246575214,
2213599033,
2213600821,
2020235242,
0679417648,
067940676X,
1857026691,
0753802368,
0451207599,
0446606634,
089526692X,
0140112952,
006050563X,
2253151408,
184195425X,
0140441697,
1875989455,
0415120896,
0451521579,
0140440348,
2070426718,
0811728668,
0836267621,
0553232908,
0345379438,
0590403850,
0880381213,
0553213008,
0553213059,
0440202493,
0553297570,
0440126541,
0440126363,
0440126444,
0440163099,
0449217787,
0553254340,
034536161X,
0345338820,
0440202477,
0440202485,
0880383011,
0880383003,
0553266748,
0671475665,
0345358120,
0740704753,
0671677144,
0671473883,
0671795678,
0671652419,
0671674382,
0671687085,
0671744682,
0671880446,
067179566X,
0671679805,
0671797468,
067177056X,
0671568132,
0345249429,
0671872508,
0671894536,
0671529366,
0671702378,
0590403826,
0486227987,
0553370065,
0440504082,
0060965355,
0385419287,
0517077620,
0140158375,
0060201754,
0878573410,
0440039614,
0385410999,
0440212707,
0425087611,
0446823198,
0451451902,
0446897949,
0385121377,
0441845649,
0671792202,
0060809876,
0880382996,
0345337875,
015650300X,
0345337883,
0451522621,
0806511613,
0345337905,
0806515554,
0198661304,
0395611571,
0880380217,
0345329384,
0345329376,
0345329368,
0345329864,
0486227995,
0312974272,
0449211215,
0446320005,
080946392X,
0809463326,
0809463245,
0809463288,
0809463369,
0809463687,
0809463202,
0809463121,
0809463164,
0932666000,
0030119537,
0312017847,
0446386960,
0312395272,
019214183X,
0679723137,
0446404020,
0671674978,
0809463806,
0285623591,
0345247302,
0399513191,
0448089041,
0448089033,
0448089440,
0448095505,
0590455567,
0571126340,
0451523210,
0451142675,
0345283597,
0671411144,
067146468X,
1563330415,
0440109795,
0843933194,
0449701956,
1896836259,
0743410173,
0812548663,
0517575418,
0312127057,
0823404862,
067146020X,
0553212788,
0590333836,
055315074X,
0345337867,
0060170336,
0812509714,
0345373219,
0688087337,
0886778247,
0739430165,
0765302195,
0345317572,
0886777275,
068981724X,
0446340138,
0451522346,
0140430318,
0380731584,
074347676X,
0713727152,
0879236493,
0684192454,
044651585X,
0894801554,
0553151738,
0910349010,
0671727567,
0380710404,
0671641409,
0553261134,
0812507509,
0770110029,
0345363140,
0307244113,
0446342688,
0553239104,
0451626222,
0671496174,
0521094763,
0521094755,
1579544355,
0679435328,
0451517407,
067143294X,
0373261152,
0373263848,
0812577779,
0765343436,
0812555481,
0451459067,
0441009832,
0451450019,
0380756803,
0451524772,
0446606332,
0440214920,
067181477X,
0451192567,
067148852X,
0446302228,
0451458710,
034532093X,
0441006167,
0886777704,
0880709464,
0688090710,
0142501115,
0688069347,
0907785751,
1561387053,
0517101572,
0688058523,
0765342456,
0806998466,
080694305X,
0806917806,
080696605X,
1578155606,
0312316801,
0812523857,
0151003076,
0590014838,
0140867163,
1882159659,
0786883618,
0394529766,
0689112017,
0446514837,
0879512016,
0312198817,
0312180942,
0843735112,
1561446068,
0375704531,
1401014089,
1401012388,
0446898465,
0553212710,
0553572601,
0345257340,
0312353227,
0345391187,
0786853123,
0140373365,
0553125397,
0425145514,
1575666375,
0963360809,
1562829300,
0765198541,
0688176844,
0312869967,
0453005209,
0878510141,
0847821889,
037602190X,
0938077775,
0688121659,
0762101040,
1583331298,
1579123171,
0786889268,
158063107X,
0312151942,
1562822403,
1570820260,
0671537539,
0515113298,
0962819034,
0440215773,
0740704680,
0671578529,
0553281577,
0425109224,
067153145X,
0553257978,
0441838162,
0061092622,
1881649121,
0131414003,
1580621465,
1578590426,
0070315965,
043926040X,
0505523728,
1401030130,
0312961154,
0061020451,
0345294904,
0345314573,
0312957270,
0451459407,
0451458443,
0671656023,
0449130495,
0590406116,
0689315732,
0027624404,
0451454502,
0425176134,
0451451910,
0812550463,
1565048016,
0451454510,
0440977576,
0440215560,
0671734040,
0441006817,
0312145349,
0060952938,
0028608437,
0380774771,
096291620X,
0451456211,
0451456076,
0523418876,
0671427679,
0671041460,
0026255901,
0737000880,
015655125X,
0156551764,
2760400174,
0679722238,
0679745408,
030907309X,
0140443002,
0316328367,
0306460025,
0805071377,
0805070923,
2253052302,
0770421113,
0863161162,
207036822X,
0812504224,
0688169686,
0345917421,
2010178750,
2894060009,
0553212567,
0938077007,
2070409678,
0671688855,
0553580000,
0312971079,
0061091693,
0394557816,
0310247454,
0869142887,
0749308966,
0207168997,
0380753294,
0140714146,
067122025X,
0874775310,
0425162486,
0385473788,
1860498655,
0380754037,
059032845X,
0590328425,
030712004X,
0446673749,
0061098124,
080211671x,
0316559776,
0373482574,
076530080X,
0060288140,
0451409477,
0670030457,
0613080939,
3453213432,
0062502670,
0262193388,
0374105804,
0590672924,
0307030016,
0877286760,
0743442229,
0553052381,
0914728679,
080651146X,
0139840893,
0139839909,
0062736337,
044840446X,
0671868381,
0590432788,
0590535579,
059043280X,
0307302040,
0091833310,
0812516567,
0345326768,
1576108813,
0735611343,
0072123834,
0735609993,
0764507230,
0735612846,
074400098X,
1931886032,
0735616361,
1576107124,
1581121717,
0312989709,
0380804719,
3548600360,
3442723809,
3498005006,
0048200158,
3442724201,
3404242106,
0970594801,
0898864178,
0060536985,
0937609455,
0967952077,
0743216016,
0786866837,
0812919211,
0889740224,
0966429702,
0373251807,
0373026552,
0373053673,
0373098111,
037309440X,
0373089260,
0373108044,
0373111266,
0373251939,
0373482418,
0373089376,
0373115520,
0373088078,
0373057342,
0440586550,
0373097441,
0373071566,
0373092652,
0595253563,
059518782X,
0140072721,
0333531604,
0864421796,
0140017046,
0002222590,
0708901883,
0330301764,
0140073175,
0380713098,
155817169X,
0446674826,
0618260587,
0842358471,
0865711828,
0836134648,
0385061188,
0816404151,
0824512502,
0961424826,
0803946562,
0439073723,
1579540465,
0771087020,
0553159585,
0440413192,
0553283499,
0553280082,
0380725754,
0380791412,
1551432102,
3426612496,
0689316224,
0553109146,
0670837717,
0067725074,
0671414925,
0684818663,
0805011528,
3000077227,
0582537304,
8478096876,
8484602621,
8478809783,
8472230082,
0582523184,
0860688992,
8427207263,
9504902561,
843391278X,
840149916X,
0783888538,
8487507298,
8473865553,
8466303464,
0679734457,
8433969080,
0786013230,
0380705931,
0451183096,
0451406222,
0061099457,
0671675834,
0345413105,
0786013257,
0440223989,
0060801921,
156987400X,
0425193764,
0534217982,
0029256208,
0931188016,
3404201302,
0140244948,
2070526984,
2070513920,
2253059536,
2290047414,
2253144452,
2267015161,
2020536390,
2070740307,
2070368793,
2213615454,
2226120416,
2070387046,
2253008486,
2246573513,
2246592917,
2020508923,
2845880669,
2260014720,
2020247437,
